listing_id,price,make,segment,model_year,vehicle_age,mileage,transmission,fuel_type,engine_size,province,service_history,previous_owners,accident_history,warranty_months,seller_type,colour
SA01660,178000,Toyota,SUV,2021,5,121000,Automatic,Diesel,2.3,KwaZulu-Natal,None,1,No,12,Private,White
SA00758,54000,Toyota,Sedan,2011,15,197000,Manual,Petrol,1.2,Western Cape,Partial,3,No,0,Dealership,Grey
SA00434,155500,Volkswagen,Hatchback,2024,2,50000,Automatic,Petrol,1.5,Mpumalanga,Full,1,No,42,Private,White
SA01668,73000,Volkswagen,SUV,2012,14,217000,Automatic,Petrol,2,KwaZulu-Natal,Partial,4,No,0,Private,White
SA02249,83500,Hyundai,SUV,2012,14,120000,Manual,Petrol,2.3,KwaZulu-Natal,Full,4,No,0,Dealership,Silver
SA02141,239000,BMW,Luxury,2017,9,104000,Automatic,Petrol,2.5,Western Cape,Partial,3,No,0,Dealership,Grey
SA00282,115000,Volkswagen,Hatchback,2018,8,18500,Manual,Diesel,1.7,Western Cape,Full,3,No,0,Dealership,Black
SA01458,436500,Hyundai,SUV,2025,1,49500,Automatic,Hybrid,1.9,Gauteng,Full,1,No,59,Private,White
SA00002,88500,Suzuki,Hatchback,2017,9,76000,Manual,Petrol,1.6,Gauteng,Full,3,No,0,Dealership,Black
SA00986,74000,Hyundai,SUV,2014,12,299000,Automatic,Diesel,2,Mpumalanga,Full,4,No,0,Private,Silver
SA01570,85000,Toyota,Sedan,2016,10,120000,Automatic,Petrol,1.8,Northern Cape,Full,4,No,0,Private,Silver
SA01644,190500,Renault,Hatchback,2024,2,22000,Manual,Petrol,2.1,Western Cape,Full,2,No,48,Dealership,Red
SA02380,77000,Volkswagen,Sedan,2015,11,2500,Manual,Petrol,1.9,Western Cape,Partial,2,No,0,Dealership,Grey
SA00004,182000,Hyundai,Hatchback,2025,1,10000,Manual,Petrol,1.5,Mpumalanga,Full,2,No,57,Dealership,Silver
SA01229,399000,BMW,SUV,2021,5,16000,Automatic,Petrol,2.6,Limpopo,Full,2,Yes,13,Dealership,Silver
SA00573,154500,Volkswagen,Hatchback,2024,2,37500,Manual,Diesel,1.3,Free State,None,2,No,57,Dealership,Silver
SA00363,172500,Hyundai,Sedan,2021,5,46500,Automatic,Petrol,2.1,Western Cape,None,2,No,10,Dealership,Silver
SA01385,176000,Ford,SUV,2018,8,133500,Automatic,Diesel,1.7,KwaZulu-Natal,Full,2,No,0,Dealership,White
SA01743,128000,Volkswagen,Sedan,2017,9,146000,Automatic,Petrol,2.1,Gauteng,Full,3,No,0,Private,Silver
SA01158,82000,Volkswagen,Sedan,2016,10,115000,Manual,Petrol,1.9,Free State,Full,3,No,0,Dealership,Blue
SA01671,149500,Hyundai,Bakkie,2015,11,350000,Automatic,Diesel,2.7,Eastern Cape,Full,3,No,0,Private,White
SA01345,39000,Nissan,SUV,2011,15,179000,Manual,Petrol,2.1,Gauteng,Partial,4,No,0,Private,Silver
SA00057,150500,Toyota,Sedan,2019,7,101500,Manual,Petrol,1.8,North West,Full,2,No,0,Private,Red
SA02018,554000,Mercedes-Benz,Luxury,2023,3,2500,Automatic,Petrol,2.6,Limpopo,Partial,1,No,43,Private,White
SA00315,186500,Kia,Sedan,2023,3,27500,Manual,Diesel,1.6,KwaZulu-Natal,Partial,1,No,47,Dealership,Silver
SA00828,110500,Volkswagen,SUV,2016,10,130000,Automatic,Diesel,1.9,Gauteng,None,3,No,0,Dealership,Grey
SA02336,55000,Toyota,Sedan,2012,14,154000,Automatic,Petrol,1.3,North West,Full,5,Yes,0,Private,White
SA01380,278000,Toyota,Luxury,2018,8,2500,Automatic,Petrol,2.6,Gauteng,Full,2,No,0,Private,Other
SA01549,22500,Volkswagen,Hatchback,2008,18,350000,Manual,Petrol,1.4,Gauteng,Partial,4,No,0,Dealership,Black
SA01595,25500,Nissan,SUV,2007,19,318500,Manual,Diesel,1.8,Free State,Full,5,Yes,0,Private,Silver
SA00893,101000,Volkswagen,Hatchback,2020,6,79500,Manual,Petrol,1.3,North West,Partial,2,No,11,Private,Black
SA01190,99000,Volkswagen,Sedan,2018,8,137000,Automatic,Petrol,1.8,Gauteng,None,2,No,0,Dealership,Grey
SA00129,388500,Hyundai,Bakkie,2024,2,60500,Manual,Diesel,2.5,Western Cape,Full,2,No,43,Dealership,Black
SA01333,26000,Ford,Hatchback,2008,18,188500,Manual,Petrol,1.8,Gauteng,Full,6,No,0,Private,White
SA01598,138500,Volkswagen,Sedan,2019,7,100000,Automatic,Petrol,2.3,KwaZulu-Natal,Full,3,No,0,Dealership,Black
SA01354,228000,Mercedes-Benz,Luxury,2017,9,127500,Automatic,Diesel,2.9,Limpopo,Full,4,No,0,Private,White
SA01272,312000,Volkswagen,Luxury,2022,4,45500,Automatic,Petrol,2.8,Mpumalanga,Partial,2,No,26,Private,White
SA00597,63500,Hyundai,Bakkie,2011,15,350000,Manual,Diesel,2.6,KwaZulu-Natal,Partial,3,No,0,Dealership,Silver
SA00021,39500,Toyota,Hatchback,2011,15,249500,Automatic,Petrol,1.3,Western Cape,Full,3,No,0,Dealership,Grey
SA00022,115500,Ford,Hatchback,2021,5,119500,Manual,Petrol,1.3,Western Cape,Partial,2,No,18,Dealership,White
SA02225,102500,Audi,Hatchback,2017,9,127000,Manual,Petrol,1.6,Gauteng,Full,2,No,0,Dealership,Grey
SA00534,190000,Audi,Sedan,2019,7,123500,Manual,Petrol,1.9,Western Cape,Full,2,No,0,Dealership,Black
SA01136,72000,Volkswagen,Hatchback,2017,9,116000,Automatic,Petrol,0.9,Gauteng,Partial,4,Yes,0,Private,Black
SA00027,248500,BMW,Luxury,2019,7,131000,Automatic,Petrol,2.5,Gauteng,Partial,3,No,0,Private,Black
SA01317,106000,Kia,SUV,2017,9,274000,Manual,Diesel,2.3,Limpopo,Full,3,No,0,Dealership,Black
SA00036,136000,Toyota,Hatchback,2021,5,63500,Manual,Petrol,1.8,Western Cape,Full,2,No,7,Dealership,Silver
SA00126,71500,Volkswagen,Bakkie,2012,14,176500,Manual,Diesel,2.8,Western Cape,Full,3,Yes,0,Dealership,Black
SA00096,257000,Toyota,SUV,2020,6,53000,Manual,Diesel,2.2,Mpumalanga,Full,2,No,7,Dealership,Black
SA00461,152500,Toyota,Hatchback,2020,6,15500,Manual,Petrol,1.4,Northern Cape,Full,2,No,4,Private,Silver
SA00523,85000,Nissan,Bakkie,2013,13,220500,Manual,Petrol,2.7,Gauteng,Full,3,No,0,Dealership,Black
SA02036,267500,Ford,Luxury,2022,4,59000,Manual,Petrol,2.8,Gauteng,Partial,1,No,21,Dealership,White
SA00763,287500,BMW,Luxury,2017,9,161500,Automatic,Petrol,2.3,Gauteng,Full,2,No,0,Private,Blue
SA00960,297000,Suzuki,Bakkie,2023,3,51500,Manual,Petrol,2.8,Gauteng,Partial,1,No,35,Private,Red
SA02067,56000,Volkswagen,Hatchback,2016,10,97000,Automatic,Petrol,1.6,Gauteng,Full,3,No,0,Private,White
SA00067,199500,Hyundai,Bakkie,2018,8,116500,Automatic,Diesel,2.2,KwaZulu-Natal,Partial,2,No,0,Dealership,White
SA00033,317000,Toyota,SUV,2024,2,37000,Automatic,Diesel,2.9,Gauteng,Partial,1,No,48,Private,Black
SA00992,428000,Toyota,SUV,2025,1,49000,Automatic,Diesel,2.3,KwaZulu-Natal,Partial,3,No,60,Dealership,White
SA00720,193000,Mercedes-Benz,SUV,2017,9,148500,Automatic,Petrol,2.9,Gauteng,Partial,2,No,0,Private,White
SA02091,31000,Toyota,Sedan,2009,17,350000,Manual,Diesel,1.4,Free State,Full,4,No,0,Private,White
SA00712,191000,BMW,Luxury,2018,8,163500,Automatic,Petrol,2.7,Gauteng,None,2,Yes,0,Dealership,Red
SA00507,135500,Kia,Hatchback,2023,3,2500,Manual,Petrol,1.5,Eastern Cape,None,4,No,33,Dealership,Black
SA00064,290500,Toyota,SUV,2022,4,2500,Manual,Diesel,2.3,Western Cape,Full,2,No,28,Dealership,Silver
SA00499,212000,Ford,Bakkie,2018,8,65500,Automatic,Diesel,2.3,Eastern Cape,Full,3,No,0,Private,Grey
SA00051,165500,Kia,Luxury,2017,9,169500,Manual,Diesel,2.7,Gauteng,Full,4,No,0,Dealership,Black
SA01804,357500,Kia,Luxury,2022,4,62000,Automatic,Petrol,2.8,Western Cape,Full,1,No,10,Dealership,Red
SA01649,234500,Ford,Sedan,2022,4,75500,Manual,Diesel,1.6,Gauteng,Full,1,No,21,Dealership,Black
SA00178,31000,Suzuki,Hatchback,2013,13,284000,Automatic,Petrol,1.9,Free State,Partial,4,Yes,0,Dealership,Black
SA01631,124500,Hyundai,Hatchback,2022,4,54000,Manual,Diesel,1.2,KwaZulu-Natal,Full,2,No,17,Private,Grey
SA02174,91000,Kia,Hatchback,2020,6,87000,Automatic,Petrol,1.1,Free State,Partial,3,Yes,0,Dealership,Grey
SA02318,222500,BMW,Sedan,2019,7,44500,Automatic,Hybrid,2,Western Cape,Partial,2,No,0,Private,White
SA00899,169500,Ford,SUV,2019,7,174000,Automatic,Petrol,2.1,KwaZulu-Natal,Full,3,No,0,Private,Black
SA01810,516500,Mercedes-Benz,Luxury,2020,6,42000,Automatic,Petrol,2.7,Western Cape,Partial,2,No,15,Private,Grey
SA01363,164000,Isuzu,Sedan,2019,7,2500,Manual,Petrol,1.7,Northern Cape,Partial,2,No,0,Private,Blue
SA00133,63000,Toyota,SUV,2008,18,103000,Automatic,Diesel,2,Western Cape,Full,6,No,0,Dealership,White
SA00773,223500,Volkswagen,SUV,2020,6,114500,Manual,Diesel,2.3,Gauteng,Partial,2,No,15,Private,Silver
SA00210,61500,Ford,Hatchback,2014,12,89000,Manual,Petrol,1.6,Free State,Full,3,No,0,Private,Blue
SA00734,54500,Hyundai,SUV,2012,14,350000,Manual,Petrol,2.2,Western Cape,Full,3,No,0,Private,Other
SA01014,683000,Volkswagen,Luxury,2025,1,5000,Automatic,Petrol,2.5,Western Cape,Full,2,No,49,Private,Grey
SA02041,169500,Toyota,SUV,2020,6,159000,Automatic,Diesel,2.5,Free State,None,3,No,0,Dealership,Silver
SA01250,78000,Nissan,Bakkie,2012,14,318500,Automatic,Diesel,2.6,KwaZulu-Natal,Partial,3,No,0,Dealership,Black
SA01435,261000,BMW,Luxury,2016,10,68500,Automatic,Petrol,2.9,Western Cape,Full,2,No,0,Dealership,Silver
SA00831,549000,Hyundai,Luxury,2025,1,22500,Manual,Petrol,2.3,Western Cape,Full,2,No,60,Dealership,Silver
SA01142,55000,Ford,Hatchback,2015,11,130500,Manual,Petrol,1.5,Free State,Full,3,No,0,Private,Grey
SA00196,87000,Toyota,Sedan,2015,11,286000,Manual,Petrol,1.7,Western Cape,Partial,4,No,0,Dealership,Silver
SA02379,84500,Volkswagen,Luxury,2013,13,176000,Automatic,Petrol,3,Western Cape,Full,5,No,0,Dealership,Silver
SA02022,67000,Ford,SUV,2011,15,102000,Automatic,Petrol,2,KwaZulu-Natal,Full,4,No,0,Private,White
SA01118,265500,Kia,Sedan,2023,3,80500,Automatic,Petrol,1.9,Gauteng,Full,1,No,42,Private,White
SA01589,86500,Volkswagen,Sedan,2017,9,222500,Manual,Petrol,2.2,Western Cape,None,4,No,0,Dealership,Blue
SA02169,116500,Volkswagen,Bakkie,2013,13,117500,Manual,Diesel,2.7,Gauteng,None,4,No,0,Dealership,Black
SA00304,96000,Toyota,SUV,2014,12,179500,Automatic,Petrol,2.9,KwaZulu-Natal,None,3,No,0,Private,Black
SA01035,405000,Volkswagen,SUV,2022,4,21500,Automatic,Petrol,2.2,Northern Cape,Partial,1,No,31,Dealership,White
SA01058,46500,Toyota,Hatchback,2016,10,207500,Manual,Petrol,1.3,Western Cape,Full,2,Yes,0,Private,Black
SA01963,219000,Nissan,Hatchback,2025,1,2500,Automatic,Petrol,1.2,Gauteng,Full,1,No,52,Dealership,White
SA01534,177000,Nissan,Sedan,2022,4,65500,Automatic,Petrol,1.6,KwaZulu-Natal,Full,2,No,19,Dealership,White
SA01822,243500,Ford,Sedan,2023,3,5000,Manual,Petrol,1.7,Gauteng,Full,2,No,48,Dealership,White
SA01403,101000,Toyota,Hatchback,2019,7,68000,Manual,Petrol,1,Western Cape,Partial,2,Yes,10,Private,Silver
SA00957,142000,Isuzu,SUV,2016,10,94000,Automatic,Diesel,2.4,Free State,Full,3,No,0,Private,Blue
SA01468,791000,Mercedes-Benz,Luxury,2025,1,2500,Automatic,Petrol,2.1,Western Cape,Partial,2,No,60,Private,Silver
SA00508,310500,Ford,Sedan,2024,2,51000,Automatic,Petrol,2.2,Gauteng,Full,1,No,48,Dealership,Black
SA02092,37500,Ford,SUV,2008,18,350000,Automatic,Diesel,2.5,Gauteng,Full,4,No,0,Dealership,Grey
SA00166,154500,Suzuki,SUV,2015,11,106500,Automatic,Diesel,2.1,Gauteng,Partial,3,No,0,Dealership,Other
SA01815,147000,Ford,Hatchback,2023,3,76500,Automatic,Petrol,1.8,KwaZulu-Natal,None,1,No,46,Private,Blue
SA02037,156500,Isuzu,Luxury,2015,11,208000,Manual,Petrol,2.3,KwaZulu-Natal,Partial,4,No,0,Dealership,White
SA00579,85000,Nissan,Sedan,2015,11,186500,Automatic,Petrol,2.4,KwaZulu-Natal,Full,3,No,0,Dealership,Black
SA01332,108000,Toyota,Hatchback,2019,7,198500,Manual,Petrol,1.3,Gauteng,Full,3,No,0,Dealership,Blue
SA02088,139000,Suzuki,Sedan,2021,5,35000,Manual,Petrol,2.3,Gauteng,Partial,2,No,18,Private,Silver
SA02014,417000,Volkswagen,Bakkie,2024,2,43500,Automatic,Diesel,2.4,Gauteng,Full,1,No,43,Private,Silver
SA01606,190000,Suzuki,Bakkie,2019,7,85000,Automatic,Diesel,2.6,Gauteng,Full,2,No,0,Dealership,Grey
SA00515,179000,Hyundai,Hatchback,2024,2,6500,Automatic,Diesel,1.8,Western Cape,None,2,No,48,Private,Blue
SA01234,77000,Ford,Hatchback,2017,9,133500,Manual,Petrol,1.8,North West,Full,3,No,0,Dealership,Red
SA01020,286000,Mercedes-Benz,Luxury,2018,8,139500,Automatic,Petrol,2.8,Gauteng,Partial,2,Yes,0,Private,Silver
SA00509,178000,Isuzu,SUV,2017,9,62500,Manual,Diesel,2.1,North West,Full,2,No,0,Dealership,Grey
SA02094,122000,Volkswagen,Sedan,2017,9,3500,Automatic,Petrol,1.9,North West,Full,2,No,0,Dealership,Black
SA00260,263000,BMW,Luxury,2014,12,155000,Automatic,Petrol,2.8,Mpumalanga,Full,3,No,0,Private,Black
SA00068,151000,Renault,Sedan,2022,4,51000,Manual,Petrol,1.5,Gauteng,Partial,2,Yes,11,Private,White
SA01189,22000,Renault,Hatchback,2008,18,350000,Manual,Diesel,1.7,Western Cape,Partial,4,No,0,Private,Grey
SA02127,85500,Isuzu,Hatchback,2015,11,64500,Automatic,Petrol,1.4,KwaZulu-Natal,Full,2,No,0,Private,Grey
SA01755,162500,Ford,Sedan,2022,4,85000,Manual,Petrol,1.6,Mpumalanga,Full,1,No,31,Private,White
SA00519,88000,Ford,Hatchback,2017,9,25000,Manual,Petrol,1.8,Western Cape,Full,3,No,0,Dealership,White
SA00018,682000,Mercedes-Benz,Luxury,2025,1,33000,Manual,Petrol,2.5,Gauteng,Full,1,No,49,Dealership,Red
SA00787,611000,Mercedes-Benz,Luxury,2022,4,71000,Manual,Diesel,3.1,Mpumalanga,Full,2,No,21,Dealership,White
SA01480,99000,Volkswagen,Hatchback,2021,5,41500,Manual,Petrol,1.9,Limpopo,Full,4,No,3,Dealership,Blue
SA01569,60000,Nissan,Bakkie,2011,15,144000,Manual,Diesel,2.9,Gauteng,None,6,No,0,Private,White
SA00631,224000,Toyota,Luxury,2017,9,103000,Automatic,Petrol,3.1,Western Cape,Full,3,No,0,Dealership,Other
SA00774,230000,BMW,Luxury,2014,12,66000,Automatic,Petrol,2.8,Limpopo,Full,3,No,0,Private,Grey
SA01947,24500,Volkswagen,Hatchback,2011,15,349000,Automatic,Hybrid,1.5,Mpumalanga,Full,6,Yes,0,Dealership,Other
SA01858,321000,Volkswagen,SUV,2023,3,2500,Manual,Diesel,2.7,Gauteng,Full,1,No,38,Dealership,Blue
SA01946,79500,Suzuki,Hatchback,2020,6,18000,Manual,Petrol,1.1,Gauteng,None,2,Yes,3,Dealership,Silver
SA01820,357000,BMW,Luxury,2022,4,99500,Manual,Petrol,2.8,Eastern Cape,None,2,No,17,Private,Grey
SA02267,349500,Mercedes-Benz,Luxury,2021,5,23500,Automatic,Petrol,2.7,Gauteng,None,2,No,25,Dealership,White
SA02172,128000,Toyota,Luxury,2015,11,350000,Automatic,Petrol,3.1,Gauteng,Full,3,No,0,Dealership,Black
SA00777,74500,Volkswagen,Luxury,2014,12,218500,Automatic,Petrol,2.4,Western Cape,Partial,3,No,0,Dealership,White
SA01007,331000,Volkswagen,Bakkie,2024,2,14500,Manual,Diesel,2.2,North West,Partial,1,No,60,Dealership,White
SA02297,176500,Toyota,Hatchback,2023,3,2500,Manual,Petrol,1.5,Gauteng,Full,2,No,18,Dealership,Silver
SA00069,60500,Toyota,Bakkie,2011,15,350000,Manual,Diesel,2.9,KwaZulu-Natal,Full,5,No,0,Dealership,Silver
SA01469,573500,Mercedes-Benz,Luxury,2023,3,61500,Manual,Petrol,2.1,KwaZulu-Natal,Full,2,No,34,Dealership,Silver
SA00598,89500,Hyundai,Bakkie,2011,15,325000,Automatic,Diesel,2.6,Gauteng,Full,5,No,0,Private,White
SA01524,181000,Renault,Sedan,2023,3,62500,Manual,Petrol,1.9,Mpumalanga,Full,3,No,41,Dealership,White
SA01511,60500,Suzuki,SUV,2013,13,313000,Automatic,Diesel,2.2,Western Cape,Full,4,No,0,Private,Silver
SA01159,277500,Kia,SUV,2022,4,5500,Automatic,Diesel,2,North West,Full,2,No,25,Private,White
SA01993,657500,Audi,Luxury,2022,4,71000,Automatic,Diesel,2.2,Free State,Full,2,No,22,Dealership,Red
SA00581,131000,BMW,Luxury,2012,14,126000,Automatic,Petrol,2.6,Western Cape,Partial,3,No,0,Private,Grey
SA00485,716500,Audi,Luxury,2023,3,28000,Automatic,Petrol,2.9,Gauteng,Partial,3,No,39,Dealership,Grey
SA00266,592000,BMW,Luxury,2020,6,68500,Automatic,Diesel,2.8,Gauteng,Full,3,No,0,Dealership,White
SA00015,117500,Nissan,SUV,2018,8,211500,Automatic,Petrol,2.9,Gauteng,Partial,3,No,0,Dealership,White
SA00271,49000,Toyota,Hatchback,2014,12,292500,Automatic,Petrol,1.3,Limpopo,Full,3,No,0,Private,Silver
SA00996,235500,Audi,Luxury,2017,9,52500,Automatic,Petrol,2.8,Gauteng,Partial,3,Yes,0,Dealership,White
SA01180,82500,BMW,Luxury,2011,15,282000,Automatic,Petrol,2.5,KwaZulu-Natal,Partial,4,No,0,Dealership,White
SA01448,87500,Kia,Hatchback,2020,6,74500,Manual,Diesel,1.5,Northern Cape,Full,3,No,19,Private,Grey
SA00574,280000,Hyundai,SUV,2022,4,34000,Automatic,Petrol,2.5,Gauteng,Full,2,No,10,Dealership,White
SA01205,28000,Renault,Hatchback,2011,15,196000,Automatic,Petrol,1.7,Limpopo,None,4,No,0,Private,Grey
SA00925,255000,Toyota,SUV,2018,8,122500,Automatic,Diesel,2.3,Gauteng,Full,2,No,0,Private,Blue
SA01543,126500,Volkswagen,SUV,2014,12,24500,Automatic,Diesel,1.9,Limpopo,Full,3,No,0,Private,Silver
SA00869,260000,BMW,Luxury,2018,8,146500,Manual,Petrol,2.8,Eastern Cape,Partial,3,No,0,Dealership,Silver
SA00048,93000,Hyundai,Hatchback,2017,9,101000,Automatic,Hybrid,1.3,Limpopo,Full,3,No,0,Dealership,Black
SA00673,172000,Nissan,Hatchback,2022,4,20000,Automatic,Petrol,1.8,Gauteng,Full,2,No,34,Dealership,Silver
SA01500,114000,Hyundai,Bakkie,2016,10,138000,Automatic,Petrol,3,Gauteng,Full,4,Yes,0,Dealership,Black
SA00183,79000,Nissan,Hatchback,2019,7,122500,Manual,Diesel,1.4,Gauteng,Full,2,No,0,Dealership,White
SA02081,107500,BMW,Luxury,2012,14,131500,Automatic,Petrol,2.9,Limpopo,Partial,3,Yes,0,Dealership,Silver
SA01256,22000,Toyota,Hatchback,2007,19,48000,Manual,Petrol,1.5,Western Cape,Partial,5,No,0,Private,Red
SA00311,142500,Isuzu,Bakkie,2018,8,248500,Manual,Petrol,2.2,North West,Full,2,No,0,Private,White
SA02331,147000,Renault,Bakkie,2013,13,80000,Automatic,Diesel,2.7,Northern Cape,Full,3,No,0,Private,Black
SA01950,58000,Volkswagen,SUV,2013,13,257000,Automatic,Diesel,2.6,Western Cape,Partial,3,Yes,0,Dealership,Silver
SA00490,338000,Hyundai,SUV,2024,2,2500,Automatic,Diesel,2.5,Western Cape,Full,2,No,42,Private,Black
SA01242,39000,Suzuki,Hatchback,2011,15,2500,Automatic,Diesel,1.3,North West,Full,4,No,0,Dealership,White
SA02359,80500,Ford,Hatchback,2017,9,26000,Automatic,Petrol,1,Northern Cape,Full,3,No,0,Private,White
SA00173,35000,Volkswagen,Hatchback,2010,16,350000,Manual,Petrol,1,Gauteng,Full,4,No,0,Dealership,Black
SA02322,412500,Mercedes-Benz,Luxury,2021,5,80500,Automatic,Petrol,2.5,KwaZulu-Natal,Full,2,Yes,5,Private,White
SA02332,158000,Toyota,Hatchback,2021,5,70000,Manual,Petrol,1,Eastern Cape,Full,2,No,15,Dealership,Other
SA00666,115000,Kia,Hatchback,2019,7,11500,Manual,Petrol,1.9,Mpumalanga,Full,3,No,0,Dealership,Blue
SA01882,146000,Isuzu,SUV,2018,8,98500,Automatic,Petrol,2.2,Gauteng,Partial,3,No,0,Dealership,Silver
SA00298,75000,Suzuki,Sedan,2012,14,2500,Manual,Petrol,1.9,Western Cape,Full,3,No,0,Dealership,Black
SA01645,521000,Mercedes-Benz,Luxury,2021,5,144000,Automatic,Diesel,2.6,Gauteng,Full,4,No,16,Private,Grey
SA02086,252000,Mercedes-Benz,Hatchback,2022,4,32000,Manual,Petrol,1.4,Gauteng,Partial,2,No,27,Dealership,Black
SA01232,107500,Mercedes-Benz,Luxury,2011,15,210500,Automatic,Petrol,2.7,Gauteng,None,4,No,0,Private,Red
SA01285,426500,Volkswagen,SUV,2024,2,27000,Automatic,Hybrid,1.9,North West,None,1,No,55,Dealership,White
SA01730,55000,Toyota,SUV,2012,14,164000,Automatic,Petrol,1.9,Gauteng,None,6,No,0,Private,White
SA01251,94500,Ford,Sedan,2016,10,83500,Automatic,Petrol,1.7,Western Cape,Full,4,No,0,Dealership,Blue
SA01375,51500,Hyundai,Sedan,2010,16,157500,Automatic,Petrol,2.2,KwaZulu-Natal,None,3,No,0,Dealership,Silver
SA02218,436500,Ford,Luxury,2024,2,5500,Automatic,Diesel,2.8,Gauteng,Full,3,No,46,Private,Grey
SA02261,171000,Toyota,Bakkie,2018,8,310500,Manual,Diesel,2.6,Eastern Cape,Full,2,No,0,Dealership,Silver
SA01266,75500,Volkswagen,Hatchback,2015,11,139500,Automatic,Petrol,1.3,Gauteng,Full,3,No,0,Dealership,White
SA00714,204500,Mercedes-Benz,Luxury,2015,11,111500,Automatic,Petrol,2.7,KwaZulu-Natal,Partial,3,No,0,Dealership,Black
SA01526,25500,Ford,Sedan,2007,19,143500,Automatic,Petrol,1.3,Gauteng,Full,5,No,0,Private,White
SA00115,214000,Toyota,SUV,2019,7,105500,Automatic,Diesel,2.7,Western Cape,Full,2,No,0,Dealership,Silver
SA01706,107500,Hyundai,Sedan,2020,6,184000,Manual,Diesel,1.4,Gauteng,Partial,2,No,10,Private,White
SA01048,22000,Renault,Hatchback,2007,19,167000,Manual,Petrol,1.5,Gauteng,Full,5,Yes,0,Dealership,White
SA01883,334000,Ford,Sedan,2024,2,31500,Automatic,Petrol,2.2,Mpumalanga,Full,1,No,43,Dealership,Black
SA02369,204000,Toyota,Bakkie,2021,5,96000,Automatic,Diesel,2.6,Gauteng,Partial,2,Yes,5,Dealership,White
SA01707,87000,Renault,SUV,2014,12,276500,Automatic,Diesel,2.1,Western Cape,Full,4,No,0,Dealership,Blue
SA00760,26000,Renault,Sedan,2009,17,350000,Automatic,Petrol,1.4,Western Cape,Full,5,No,0,Private,White
SA00946,126500,Kia,Sedan,2019,7,73000,Manual,Petrol,1.5,Gauteng,Partial,2,No,0,Dealership,White
SA01141,671000,Mercedes-Benz,Luxury,2025,1,2500,Automatic,Petrol,2.1,Western Cape,Partial,1,No,56,Dealership,Grey
SA00826,192000,Hyundai,Sedan,2023,3,31000,Automatic,Petrol,1.7,Western Cape,Full,1,No,26,Private,Silver
SA01572,134000,Toyota,Hatchback,2020,6,89000,Automatic,Diesel,1.2,Gauteng,Full,4,No,9,Dealership,Blue
SA00641,104000,Ford,Sedan,2018,8,118500,Manual,Petrol,1.5,Gauteng,Partial,4,No,0,Private,Silver
SA00891,117000,Kia,SUV,2016,10,122000,Automatic,Petrol,2.1,Western Cape,Full,4,No,0,Private,Silver
SA00482,71500,Renault,Bakkie,2012,14,260000,Manual,Diesel,2.3,Gauteng,Full,5,No,0,Private,Silver
SA01490,54500,Suzuki,Bakkie,2011,15,350000,Manual,Petrol,2.8,KwaZulu-Natal,Full,4,No,0,Private,Black
SA01710,146500,Ford,Hatchback,2024,2,61000,Manual,Petrol,1.1,KwaZulu-Natal,Partial,1,No,46,Private,Silver
SA01294,111000,Suzuki,SUV,2014,12,31500,Automatic,Petrol,1.7,Gauteng,Partial,3,No,0,Private,White
SA01452,660000,Mercedes-Benz,Luxury,2022,4,2500,Automatic,Hybrid,2.7,Western Cape,Full,4,No,38,Dealership,Black
SA02197,37000,Ford,Sedan,2012,14,282000,Manual,Petrol,2.1,Northern Cape,Partial,3,Yes,0,Dealership,White
SA01059,97000,Nissan,SUV,2015,11,156500,Automatic,Diesel,2.1,KwaZulu-Natal,Full,3,No,0,Dealership,Black
SA01856,184500,Ford,Bakkie,2017,9,208500,Manual,Diesel,2.9,Gauteng,Full,3,No,0,Dealership,Silver
SA00326,124500,BMW,Hatchback,2016,10,181500,Automatic,Hybrid,1.3,Gauteng,Full,4,No,0,Dealership,Grey
SA00281,76500,Hyundai,Bakkie,2010,16,334000,Automatic,Petrol,2.4,Western Cape,Full,4,No,0,Private,Black
SA00995,488500,BMW,Luxury,2023,3,4000,Automatic,Petrol,2.2,KwaZulu-Natal,Partial,2,No,28,Dealership,Silver
SA02342,133500,Kia,SUV,2019,7,77000,Automatic,Petrol,2.3,Western Cape,Partial,3,No,0,Private,Red
SA00979,68500,Kia,SUV,2011,15,93500,Automatic,Petrol,2.2,KwaZulu-Natal,Full,4,No,0,Dealership,Grey
SA00732,203000,Toyota,Bakkie,2019,7,154500,Manual,Diesel,2.5,Free State,Full,4,No,0,Private,Black
SA01536,126500,Renault,Hatchback,2022,4,144500,Manual,Petrol,1.6,Gauteng,Full,1,No,22,Private,Grey
SA00318,164500,Isuzu,Sedan,2018,8,112000,Manual,Petrol,1.5,Western Cape,Partial,3,No,0,Private,Silver
SA02107,129000,Toyota,Sedan,2018,8,111500,Manual,Petrol,2.1,Northern Cape,Full,2,No,0,Private,White
SA01140,697500,BMW,Luxury,2025,1,2500,Manual,Petrol,2.7,Gauteng,Partial,1,No,59,Private,White
SA01199,400500,Ford,SUV,2023,3,23000,Automatic,Petrol,2.5,Gauteng,Full,1,No,29,Dealership,Red
SA02035,472500,Mercedes-Benz,Luxury,2021,5,115500,Automatic,Petrol,2.7,KwaZulu-Natal,Full,2,No,5,Private,White
